,DateTime,currency,event,actual,previous,Close_5min_before,Close_at_release,Close_5min_after,Close_24h_after,Close_48h_after,price_change_5min,Price_Change_24h,Price_Change_48h,Direction_5min,Direction_24h,Direction_48h,news_change,news_change_Percentage,Currency_Code,Time,Day,Month,Year,Move_before_release,Move_after_release
185,2024-04-02 02:35:00,JPY,10-y Bond Auction,0.75|3.8,0.72|3.2,151.718,151.718,151.727,151.639,151.633,0.009000000000014552,-0.07899999999997931,-0.08499999999997954,Bullish,Bearish,Bearish,,,0,02:35,1,4,2024,0.0,0.009000000000014552
186,2024-04-02 13:00:00,USD,JOLTS Job Openings,8.76M,8.75M,151.598,151.585,151.613,151.656,151.655,0.027999999999991587,0.07099999999999795,0.06999999999999318,Bullish,Bullish,Bullish,10000.0,0.1142857142857143,1,13:00,1,4,2024,-0.01300000000000523,0.027999999999991587
187,2024-04-03 11:15:00,USD,ADP Non-Farm Employment Change,184K,155K,151.765,151.743,151.743,151.678,151.585,0.0,-0.06499999999999773,-0.15799999999998704,Bearish,Bearish,Bearish,29000.0,18.70967741935484,1,11:15,2,4,2024,-0.02199999999999136,0.0
188,2024-04-03 12:45:00,USD,Final Services PMI,51.7,51.7,151.637,151.647,151.67,151.652,151.599,0.022999999999996135,0.0049999999999954525,-0.04800000000000182,Bullish,Bullish,Bearish,0.0,0.0,1,12:45,2,4,2024,0.009999999999990905,0.022999999999996135
189,2024-04-03 13:00:00,USD,ISM Services PMI,51.4,52.6,151.668,151.656,151.685,151.655,151.575,0.028999999999996362,-0.0010000000000047748,-0.08100000000001728,Bullish,Bearish,Bearish,-1.2000000000000028,-2.281368821292781,1,13:00,2,4,2024,-0.012000000000000455,0.028999999999996362
190,2024-04-03 13:30:00,USD,Crude Oil Inventories,3.2M,3.2M,151.657,151.667,151.69,151.656,151.576,0.022999999999996135,-0.01099999999999568,-0.09100000000000819,Bullish,Bearish,Bearish,0.0,0.0,1,13:30,2,4,2024,0.009999999999990905,0.022999999999996135
191,2024-04-04 02:35:00,JPY,30-y Bond Auction,1.81|3.5,1.77|2.9,151.665,151.633,151.67,151.273,151.812,0.03699999999997772,-0.36000000000001364,0.17900000000000205,Bullish,Bearish,Bullish,,,0,02:35,3,4,2024,-0.031999999999982265,0.03699999999997772
192,2024-04-04 13:30:00,USD,Natural Gas Storage,-37B,-36B,151.647,151.656,151.653,151.576,151.773,-0.0030000000000143245,-0.0800000000000125,0.11699999999999022,Bearish,Bearish,Bullish,-1000000000.0,-2.7777777777777777,1,13:30,3,4,2024,0.009000000000014552,-0.0030000000000143245
193,2024-04-04 22:30:00,JPY,Household Spending y/y,-0.5%,-6.3%,151.162,151.168,151.167,151.167,151.718,-0.0010000000000047748,-0.0010000000000047748,0.549999999999983,Bearish,Bearish,Bullish,5.8,92.06349206349206,0,22:30,3,4,2024,0.006000000000000227,-0.0010000000000047748
194,2024-04-05 04:00:00,JPY,Leading Indicators,111.8%,109.5%,151.297,151.357,151.31,151.31,151.876,-0.046999999999997044,-0.046999999999997044,0.5190000000000055,Bearish,Bearish,Bullish,2.299999999999997,2.1004566210045637,0,04:00,4,4,2024,0.060000000000002274,-0.046999999999997044
195,2024-04-05 18:00:00,USD,Consumer Credit m/m,14.1B,17.7B,0.0,0.0,0.0,0.0,151.667,0.0,0.0,151.667,Bearish,Bearish,Bullish,-3600000000.0,-20.33898305084746,1,18:00,4,4,2024,0.0,0.0
196,2024-04-07 22:30:00,JPY,Average Cash Earnings y/y,1.8%,1.5%,151.737,151.718,151.726,151.846,151.734,0.008000000000009777,0.12800000000001432,0.016000000000019554,Bullish,Bullish,Bullish,0.30000000000000004,20.000000000000004,0,22:30,6,4,2024,-0.019000000000005457,0.008000000000009777
197,2024-04-07 22:50:00,JPY,Current Account,1.37T,2.75T,151.711,151.699,151.734,151.869,151.744,0.03499999999999659,0.1699999999999875,0.044999999999987494,Bullish,Bullish,Bullish,,,0,22:50,6,4,2024,-0.012000000000000455,0.03499999999999659
198,2024-04-08 04:00:00,JPY,Economy Watchers Sentiment,49.8,51.3,151.852,151.876,151.852,151.906,151.833,-0.02400000000000091,0.030000000000001137,-0.043000000000006366,Bearish,Bullish,Bearish,-1.5,-2.9239766081871346,0,04:00,0,4,2024,0.02400000000000091,-0.02400000000000091
199,2024-04-09 04:00:00,JPY,Consumer Confidence,39.5,39.1,151.917,151.906,151.895,151.833,153.131,-0.01099999999999568,-0.0730000000000075,1.2249999999999943,Bearish,Bearish,Bullish,0.3999999999999986,1.0230179028132955,0,04:00,1,4,2024,-0.01099999999999568,-0.01099999999999568
200,2024-04-09 04:58:00,JPY,Prelim Machine Tool Orders y/y,-3.8%,-8.0%,151.872,151.886,151.884,151.849,153.247,-0.0020000000000095497,-0.03700000000000614,1.3610000000000184,Bearish,Bearish,Bullish,4.2,52.5,0,04:58,1,4,2024,0.013999999999981583,-0.0020000000000095497
201,2024-04-09 09:00:00,USD,NFIB Small Business Index,88.5,89.4,151.75,151.78,151.76,152.44,152.901,-0.020000000000010232,0.6599999999999966,1.1210000000000093,Bearish,Bullish,Bullish,-0.9000000000000057,-1.0067114093959795,1,09:00,1,4,2024,0.030000000000001137,-0.020000000000010232
202,2024-04-09 13:06:00,USD,RCM/TIPP Economic Optimism,43.2,43.5,151.688,151.683,151.692,152.971,153.217,0.009000000000014552,1.288000000000011,1.5340000000000202,Bullish,Bullish,Bullish,-0.29999999999999716,-0.6896551724137866,1,13:06,1,4,2024,-0.0049999999999954525,0.009000000000014552
203,2024-04-09 22:50:00,JPY,Bank Lending y/y,3.2%,3.0%,151.719,151.744,151.753,152.845,153.151,0.00899999999998613,1.100999999999999,1.4070000000000107,Bullish,Bullish,Bullish,0.20000000000000018,6.666666666666672,0,22:50,1,4,2024,0.025000000000005684,0.00899999999998613
204,2024-04-10 13:00:00,USD,Final Wholesale Inventories m/m,0.5%,0.5%,152.959,152.94,152.963,153.235,153.07,0.022999999999996135,0.2950000000000159,0.12999999999999545,Bullish,Bullish,Bullish,0.0,0.0,1,13:00,2,4,2024,-0.019000000000005457,0.022999999999996135
205,2024-04-10 16:01:00,USD,10-y Bond Auction,4.56|2.3,4.17|2.5,152.965,152.949,152.947,153.228,153.254,-0.0020000000000095497,0.27899999999999636,0.3049999999999784,Bearish,Bullish,Bullish,,,1,16:01,2,4,2024,-0.015999999999991132,-0.0020000000000095497
206,2024-04-10 22:50:00,JPY,M2 Money Stock y/y,2.5%,2.4%,152.846,152.845,152.852,153.151,153.711,0.007000000000005002,0.3060000000000116,0.8660000000000139,Bullish,Bullish,Bullish,0.10000000000000009,4.1666666666666705,0,22:50,2,4,2024,-0.0010000000000047748,0.007000000000005002
207,2024-04-11 11:30:00,USD,Core PPI m/m,0.2%,0.3%,153.281,153.308,153.283,153.078,154.249,-0.025000000000005684,-0.22999999999998977,0.9410000000000025,Bearish,Bearish,Bullish,-0.09999999999999998,-33.33333333333333,1,11:30,3,4,2024,0.026999999999986812,-0.025000000000005684
208,2024-04-11 13:30:00,USD,Natural Gas Storage,24B,-37B,153.223,153.237,153.227,153.082,154.126,-0.009999999999990905,-0.15500000000000114,0.88900000000001,Bearish,Bearish,Bullish,61000000000.0,164.86486486486487,1,13:30,3,4,2024,0.013999999999981583,-0.009999999999990905
209,2024-04-11 16:01:00,USD,30-y Bond Auction,4.67|2.4,4.33|2.5,153.189,153.228,153.229,153.254,154.233,0.0010000000000047748,0.025999999999982037,1.0049999999999955,Bullish,Bullish,Bullish,,,1,16:01,3,4,2024,0.03900000000001569,0.0010000000000047748
210,2024-04-12 03:30:00,JPY,Revised Industrial Production m/m,-0.6%,-0.1%,153.312,153.256,153.275,153.275,153.959,0.019000000000005457,0.019000000000005457,0.703000000000003,Bullish,Bullish,Bullish,-0.5,-500.0,0,03:30,4,4,2024,-0.056000000000011596,0.019000000000005457
211,2024-04-12 11:30:00,USD,Import Prices m/m,0.4%,0.3%,153.026,153.078,153.137,153.137,154.249,0.0589999999999975,0.0589999999999975,1.1709999999999923,Bullish,Bullish,Bullish,0.10000000000000003,33.33333333333335,1,11:30,4,4,2024,0.0519999999999925,0.0589999999999975
212,2024-04-12 13:00:00,USD,Prelim UoM Consumer Sentiment,77.9,79.4,153.079,153.07,153.092,153.092,154.275,0.02200000000001978,0.02200000000001978,1.2050000000000125,Bullish,Bullish,Bullish,-1.5,-1.889168765743073,1,13:00,4,4,2024,-0.009000000000014552,0.02200000000001978
213,2024-04-14 23:50:00,JPY,Core Machinery Orders m/m,7.7%,-1.7%,153.681,153.662,153.675,154.339,154.657,0.01300000000000523,0.6769999999999925,0.9950000000000045,Bullish,Bullish,Bullish,9.4,552.9411764705883,0,23:50,6,4,2024,-0.019000000000005457,0.01300000000000523
214,2024-04-15 14:00:00,USD,Business Inventories m/m,0.4%,0.0%,154.207,154.187,154.177,154.729,154.302,-0.010000000000019327,0.5420000000000016,0.11499999999998067,Bearish,Bullish,Bullish,0.4,,1,14:00,0,4,2024,-0.01999999999998181,-0.010000000000019327
215,2024-04-16 13:15:00,USD,Industrial Production m/m,0.4%,0.4%,154.63,154.657,154.69,154.319,154.632,0.03299999999998704,-0.3380000000000223,-0.025000000000005684,Bullish,Bearish,Bearish,0.0,0.0,1,13:15,1,4,2024,0.027000000000015234,0.03299999999998704
216,2024-04-16 23:50:00,JPY,Trade Balance,-0.70T,-0.57T,154.61,154.657,154.647,154.269,154.246,-0.010000000000019327,-0.38800000000000523,-0.41100000000000136,Bearish,Bearish,Bearish,,,0,23:50,1,4,2024,0.046999999999997044,-0.010000000000019327
217,2024-04-17 14:30:00,USD,Crude Oil Inventories,2.7M,5.8M,154.281,154.3,154.296,154.633,154.605,-0.004000000000019099,0.3329999999999984,0.3049999999999784,Bearish,Bullish,Bullish,-3100000.0,-53.44827586206896,1,14:30,2,4,2024,0.019000000000005457,-0.004000000000019099
218,2024-04-17 20:00:00,USD,TIC Long-Term Purchases,71.5B,14.0B,154.33,154.335,154.396,154.613,154.639,0.06099999999997863,0.2779999999999916,0.30400000000000205,Bullish,Bullish,Bullish,57500000000.0,410.71428571428567,1,20:00,2,4,2024,0.0049999999999954525,0.06099999999997863
219,2024-04-18 04:30:00,JPY,Tertiary Industry Activity m/m,1.5%,-0.5%,154.282,154.332,154.358,154.401,154.684,0.02600000000001046,0.06900000000001683,0.35200000000000387,Bullish,Bullish,Bullish,2.0,400.0,0,04:30,3,4,2024,0.04999999999998295,0.02600000000001046
220,2024-04-18 12:30:00,USD,Unemployment Claims,212K,212K,154.599,154.615,154.608,154.593,154.824,-0.007000000000005002,-0.02200000000001978,0.20900000000000318,Bearish,Bearish,Bullish,0.0,0.0,1,12:30,3,4,2024,0.016000000000019554,-0.007000000000005002
221,2024-04-18 14:00:00,USD,Existing Home Sales,4.19M,4.38M,154.648,154.633,154.645,154.634,154.808,0.012000000000000455,0.0009999999999763531,0.17499999999998295,Bullish,Bullish,Bullish,-189999.99999999953,-4.337899543378985,1,14:00,3,4,2024,-0.014999999999986358,0.012000000000000455
222,2024-04-18 14:30:00,USD,Natural Gas Storage,50B,24B,154.633,154.633,154.632,154.605,154.811,-0.0010000000000047748,-0.02800000000002001,0.17799999999999727,Bearish,Bearish,Bullish,26000000000.0,108.33333333333333,1,14:30,3,4,2024,0.0,-0.0010000000000047748
223,2024-04-18 23:30:00,JPY,National Core CPI y/y,2.6%,2.8%,154.208,154.353,154.313,154.313,154.693,-0.040000000000020464,-0.040000000000020464,0.3400000000000034,Bearish,Bearish,Bullish,-0.19999999999999973,-7.142857142857134,0,23:30,3,4,2024,0.14500000000001023,-0.040000000000020464
224,2024-04-23 00:30:00,JPY,Flash Manufacturing PMI,49.9,48.2,154.75,154.738,154.743,154.848,155.476,0.0049999999999954525,0.11000000000001364,0.7379999999999995,Bullish,Bullish,Bullish,1.6999999999999957,3.5269709543568375,0,00:30,1,4,2024,-0.012000000000000455,0.0049999999999954525
225,2024-04-23 05:00:00,JPY,BOJ Core CPI y/y,2.2%,2.3%,154.851,154.843,154.828,154.889,155.665,-0.014999999999986358,0.04600000000002069,0.8220000000000027,Bearish,Bullish,Bullish,-0.09999999999999964,-4.347826086956506,0,05:00,1,4,2024,-0.008000000000009777,-0.014999999999986358
226,2024-04-23 13:45:00,USD,Flash Manufacturing PMI,49.9,51.9,154.713,154.737,154.712,155.334,155.578,-0.025000000000005684,0.5970000000000084,0.8410000000000082,Bearish,Bullish,Bullish,-2.0,-3.853564547206166,1,13:45,1,4,2024,0.02400000000000091,-0.025000000000005684
227,2024-04-23 13:59:00,USD,Richmond Manufacturing Index,-7,-11,154.749,154.749,154.727,155.287,155.564,-0.02199999999999136,0.5380000000000109,0.8149999999999977,Bearish,Bullish,Bullish,4.0,36.36363636363637,1,13:59,1,4,2024,0.0,-0.02199999999999136
228,2024-04-23 14:00:00,USD,New Home Sales,693K,637K,154.737,154.737,154.712,155.288,155.571,-0.025000000000005684,0.5510000000000161,0.8340000000000032,Bearish,Bullish,Bullish,56000.0,8.791208791208792,1,14:00,1,4,2024,0.0,-0.025000000000005684
229,2024-04-23 23:50:00,JPY,SPPI y/y,2.3%,2.2%,154.842,154.833,154.841,155.44,156.036,0.008000000000009777,0.6069999999999993,1.203000000000003,Bullish,Bullish,Bullish,0.09999999999999964,4.545454545454529,0,23:50,1,4,2024,-0.009000000000014552,0.008000000000009777
230,2024-04-24 14:30:00,USD,Crude Oil Inventories,-6.4M,2.7M,155.292,155.295,155.317,155.545,157.725,0.02200000000001978,0.25,2.430000000000007,Bullish,Bullish,Bullish,-9100000.0,-337.037037037037,1,14:30,2,4,2024,0.002999999999985903,0.02200000000001978
231,2024-04-25 12:30:00,USD,Advance GDP q/q,1.6%,3.4%,155.579,155.527,155.538,157.645,156.457,0.011000000000024102,2.1180000000000234,0.9300000000000068,Bullish,Bullish,Bullish,-1.7999999999999998,-52.94117647058824,1,12:30,3,4,2024,-0.05200000000002092,0.011000000000024102
232,2024-04-25 14:00:00,USD,Pending Home Sales m/m,3.4%,1.6%,155.588,155.571,155.578,157.7,156.082,0.007000000000005002,2.1289999999999907,0.5109999999999957,Bullish,Bullish,Bullish,1.7999999999999998,112.49999999999997,1,14:00,3,4,2024,-0.016999999999995907,0.007000000000005002
233,2024-04-25 14:30:00,USD,Natural Gas Storage,92B,50B,155.543,155.545,155.534,157.725,155.952,-0.01099999999999568,2.180000000000007,0.4070000000000107,Bearish,Bullish,Bullish,42000000000.0,84.0,1,14:30,3,4,2024,0.001999999999981128,-0.01099999999999568
234,2024-04-25 23:30:00,JPY,Tokyo Core CPI y/y,1.6%,2.4%,155.814,155.927,156.011,156.011,159.326,0.08400000000000318,0.08400000000000318,3.399000000000001,Bullish,Bullish,Bullish,-0.7999999999999998,-33.33333333333333,0,23:30,3,4,2024,0.11299999999999955,0.08400000000000318
235,2024-04-26 12:30:00,USD,Core PCE Price Index m/m,0.3%,0.3%,157.65,157.645,157.658,157.658,156.457,0.012999999999976808,0.012999999999976808,-1.1880000000000166,Bullish,Bullish,Bearish,0.0,0.0,1,12:30,4,4,2024,-0.0049999999999954525,0.012999999999976808
236,2024-04-26 14:00:00,USD,Revised UoM Consumer Sentiment,77.2,77.9,157.727,157.7,157.706,157.706,156.082,0.006000000000000227,0.006000000000000227,-1.617999999999995,Bullish,Bullish,Bearish,-0.7000000000000028,-0.8985879332477572,1,14:00,4,4,2024,-0.027000000000015234,0.006000000000000227
237,2024-04-29 23:30:00,JPY,Unemployment Rate,2.6%,2.6%,156.855,156.829,156.8,157.854,156.08,-0.028999999999996362,1.0250000000000057,-0.7489999999999952,Bearish,Bullish,Bearish,0.0,0.0,0,23:30,0,4,2024,-0.025999999999982037,-0.028999999999996362
238,2024-04-29 23:50:00,JPY,Prelim Industrial Production m/m,3.8%,-0.6%,156.785,156.771,156.753,157.916,155.99,-0.018000000000000682,1.1450000000000102,-0.7809999999999775,Bearish,Bullish,Bearish,4.3999999999999995,733.3333333333333,0,23:50,0,4,2024,-0.014000000000010004,-0.018000000000000682
239,2024-04-30 05:00:00,JPY,Housing Starts y/y,-12.8%,-8.2%,156.896,156.894,156.902,157.95,155.162,0.007999999999981355,1.0559999999999832,-1.7319999999999993,Bullish,Bullish,Bearish,-4.600000000000001,-56.09756097560978,0,05:00,1,4,2024,-0.001999999999981128,0.007999999999981355
240,2024-04-30 13:00:00,USD,S&P/CS Composite-20 HPI y/y,7.3%,6.6%,157.467,157.448,157.476,157.617,153.739,0.027999999999991587,0.16899999999998272,-3.709000000000003,Bullish,Bullish,Bearish,0.7000000000000002,10.606060606060609,1,13:00,1,4,2024,-0.019000000000005457,0.027999999999991587
241,2024-04-30 13:45:00,USD,Chicago PMI,37.9,41.4,157.633,157.632,157.592,157.564,153.28,-0.03999999999999204,-0.06800000000001205,-4.352000000000004,Bearish,Bearish,Bearish,-3.5,-8.454106280193237,1,13:45,1,4,2024,-0.0010000000000047748,-0.03999999999999204
242,2024-04-30 14:00:00,USD,CB Consumer Confidence,97.0,103.1,157.606,157.557,157.57,157.439,153.333,0.01300000000000523,-0.117999999999995,-4.2239999999999895,Bullish,Bearish,Bearish,-6.099999999999994,-5.916585838991265,1,14:00,1,4,2024,-0.049000000000006594,0.01300000000000523
243,2024-05-01 00:30:00,JPY,Final Manufacturing PMI,49.6,49.9,157.872,157.873,157.842,155.893,153.03,-0.03099999999997749,-1.9799999999999898,-4.842999999999989,Bearish,Bearish,Bearish,-0.29999999999999716,-0.6012024048096136,0,00:30,2,5,2024,0.0009999999999763531,-0.03099999999997749
244,2024-05-01 12:15:00,USD,ADP Non-Farm Employment Change,192K,208K,157.618,157.654,157.649,153.785,152.825,-0.0049999999999954525,-3.8689999999999998,-4.829000000000008,Bearish,Bearish,Bearish,-16000.0,-7.6923076923076925,1,12:15,2,5,2024,0.036000000000001364,-0.0049999999999954525
245,2024-05-01 13:45:00,USD,Final Manufacturing PMI,50.0,49.9,157.571,157.564,157.592,153.28,152.89,0.02800000000002001,-4.283999999999992,-4.674000000000007,Bullish,Bearish,Bearish,0.10000000000000142,0.20040080160320925,1,13:45,2,5,2024,-0.007000000000005002,0.02800000000002001
246,2024-05-01 14:00:00,USD,ISM Manufacturing PMI,49.2,50.3,157.643,157.439,157.444,153.333,152.901,0.0049999999999954525,-4.1059999999999945,-4.5379999999999825,Bullish,Bearish,Bearish,-1.0999999999999943,-2.1868787276341837,1,14:00,2,5,2024,-0.20400000000000773,0.0049999999999954525
247,2024-05-01 14:30:00,USD,Crude Oil Inventories,7.3M,-6.4M,157.451,157.394,157.488,153.223,152.954,0.09399999999999409,-4.170999999999992,-4.439999999999998,Bullish,Bearish,Bearish,13700000.0,214.0625,1,14:30,2,5,2024,-0.05699999999998795,0.09399999999999409
248,2024-05-01 18:00:00,USD,Federal Funds Rate,5.50%,5.50%,155.187,154.645,154.927,153.643,152.835,0.28199999999998226,-1.0020000000000095,-1.8100000000000023,Bullish,Bearish,Bearish,0.0,0.0,1,18:00,2,5,2024,-0.5420000000000016,0.28199999999998226
249,2024-05-01 23:50:00,JPY,Monetary Base y/y,2.1%,1.6%,155.994,155.99,155.914,152.973,153.908,-0.07600000000002183,-3.016999999999996,-2.082000000000022,Bearish,Bearish,Bearish,0.5,31.25,0,23:50,2,5,2024,-0.003999999999990678,-0.07600000000002183
250,2024-05-02 04:59:00,JPY,Consumer Confidence,38.3,39.5,155.233,155.146,155.031,153.19,153.729,-0.11499999999998067,-1.9559999999999889,-1.4169999999999732,Bearish,Bearish,Bearish,-1.2000000000000028,-3.037974683544311,0,04:59,3,5,2024,-0.08700000000001751,-0.11499999999998067
251,2024-05-02 11:30:00,USD,Challenger Job Cuts y/y,-3.3%,0.7%,153.808,153.736,153.654,152.882,153.967,-0.08199999999999363,-0.853999999999985,0.23100000000002296,Bearish,Bearish,Bullish,-4.0,-571.4285714285714,1,11:30,3,5,2024,-0.07200000000000273,-0.08199999999999363
252,2024-05-02 14:00:00,USD,Factory Orders m/m,1.6%,1.2%,153.365,153.333,153.307,152.901,153.888,-0.02600000000001046,-0.43199999999998795,0.5550000000000068,Bearish,Bearish,Bullish,0.40000000000000013,33.33333333333335,1,14:00,3,5,2024,-0.03200000000001069,-0.02600000000001046
253,2024-05-02 14:30:00,USD,Natural Gas Storage,59B,92B,153.327,153.223,153.225,152.954,153.928,0.001999999999981128,-0.26900000000000546,0.7049999999999841,Bullish,Bearish,Bullish,-33000000000.0,-35.869565217391305,1,14:30,3,5,2024,-0.103999999999985,0.001999999999981128
254,2024-05-03 12:30:00,USD,Average Hourly Earnings m/m,0.2%,0.3%,152.804,152.761,152.782,152.782,153.934,0.021000000000015007,0.021000000000015007,1.1730000000000018,Bullish,Bullish,Bullish,-0.09999999999999998,-33.33333333333333,1,12:30,4,5,2024,-0.043000000000006366,0.021000000000015007
255,2024-05-03 13:45:00,USD,Final Services PMI,51.3,50.9,152.888,152.89,152.858,152.858,153.866,-0.031999999999982265,-0.031999999999982265,0.9760000000000275,Bearish,Bearish,Bullish,0.3999999999999986,0.7858546168958714,1,13:45,4,5,2024,0.001999999999981128,-0.031999999999982265
256,2024-05-03 14:00:00,USD,ISM Services PMI,49.4,51.4,152.868,152.901,152.934,152.934,153.888,0.03299999999998704,0.03299999999998704,0.9869999999999948,Bullish,Bullish,Bullish,-2.0,-3.8910505836575875,1,14:00,4,5,2024,0.03300000000001546,0.03299999999998704
257,2024-05-07 14:06:00,USD,RCM/TIPP Economic Optimism,41.8,43.2,154.684,154.683,154.669,155.571,155.526,-0.013999999999981583,0.8880000000000052,0.8430000000000177,Bearish,Bullish,Bullish,-1.4000000000000057,-3.240740740740754,1,14:06,1,5,2024,-0.0010000000000047748,-0.013999999999981583
258,2024-05-07 19:00:00,USD,Consumer Credit m/m,6.3B,15.0B,154.724,154.816,154.757,155.586,155.37,-0.0589999999999975,0.7700000000000102,0.554000000000002,Bearish,Bullish,Bullish,-8700000000.0,-57.99999999999999,1,19:00,1,5,2024,0.09200000000001296,-0.0589999999999975
259,2024-05-08 03:35:00,JPY,10-y Bond Auction,0.86|3.2,0.75|3.8,155.224,155.248,155.247,155.789,155.75,-0.0009999999999763531,0.5409999999999968,0.5020000000000095,Bearish,Bullish,Bullish,,,0,03:35,2,5,2024,0.02400000000000091,-0.0009999999999763531
260,2024-05-08 14:00:00,USD,Final Wholesale Inventories m/m,-0.4%,-0.4%,155.558,155.562,155.566,155.564,155.842,0.003999999999990678,0.001999999999981128,0.28000000000000114,Bullish,Bullish,Bullish,0.0,0.0,1,14:00,2,5,2024,0.004000000000019099,0.003999999999990678
261,2024-05-08 14:30:00,USD,Crude Oil Inventories,-1.4M,7.3M,155.571,155.584,155.611,155.542,155.865,0.026999999999986812,-0.04200000000000159,0.2810000000000059,Bullish,Bearish,Bullish,-8700000.0,-119.17808219178083,1,14:30,2,5,2024,0.01300000000000523,0.026999999999986812
262,2024-05-08 17:01:00,USD,10-y Bond Auction,4.48|2.5,4.56|2.3,155.582,155.445,155.478,155.478,155.65,0.03300000000001546,0.03300000000001546,0.2050000000000125,Bullish,Bullish,Bullish,,,1,17:01,2,5,2024,-0.13700000000000045,0.03300000000001546
263,2024-05-08 23:30:00,JPY,Average Cash Earnings y/y,0.6%,1.4%,155.575,155.574,155.565,155.713,155.805,-0.009000000000014552,0.13899999999998158,0.23099999999999454,Bearish,Bullish,Bullish,-0.7999999999999999,-57.14285714285714,0,23:30,2,5,2024,-0.0009999999999763531,-0.009000000000014552
264,2024-05-09 05:00:00,JPY,Leading Indicators,111.4%,112.1%,155.823,155.85,155.861,155.711,155.87,0.01099999999999568,-0.13899999999998158,0.020000000000010232,Bullish,Bearish,Bullish,-0.6999999999999886,-0.6244424620874118,0,05:00,3,5,2024,0.026999999999986812,0.01099999999999568
265,2024-05-09 12:30:00,USD,Unemployment Claims,231K,209K,155.62,155.647,155.668,155.823,156.183,0.021000000000015007,0.17600000000001614,0.5360000000000014,Bullish,Bullish,Bullish,22000.0,10.526315789473683,1,12:30,3,5,2024,0.026999999999986812,0.021000000000015007
266,2024-05-09 14:30:00,USD,Natural Gas Storage,79B,59B,155.528,155.542,155.541,155.865,156.194,-0.0010000000000047748,0.3230000000000075,0.6519999999999868,Bearish,Bullish,Bullish,20000000000.0,33.89830508474576,1,14:30,3,5,2024,0.014000000000010004,-0.0010000000000047748
267,2024-05-09 17:01:00,USD,30-y Bond Auction,4.64|2.4,4.67|2.4,155.46,0.0,155.438,155.438,155.65,155.438,155.438,155.65,Bullish,Bullish,Bullish,,,1,17:01,3,5,2024,-155.46,155.438
268,2024-05-09 23:30:00,JPY,Household Spending y/y,-1.2%,-0.5%,155.708,155.713,155.698,155.698,155.805,-0.014999999999986358,-0.014999999999986358,0.09200000000001296,Bearish,Bearish,Bullish,-0.7,-140.0,0,23:30,3,5,2024,0.0049999999999954525,-0.014999999999986358
269,2024-05-09 23:50:00,JPY,Bank Lending y/y,3.1%,3.2%,155.697,155.716,155.733,155.733,155.749,0.016999999999995907,0.016999999999995907,0.03299999999998704,Bullish,Bullish,Bullish,-0.10000000000000009,-3.1250000000000027,0,23:50,3,5,2024,0.019000000000005457,0.016999999999995907
270,2024-05-10 03:35:00,JPY,30-y Bond Auction,1.99|3.2,1.81|3.5,155.741,155.75,155.758,155.758,155.822,0.008000000000009777,0.008000000000009777,0.07200000000000273,Bullish,Bullish,Bullish,,,0,03:35,4,5,2024,0.00899999999998613,0.008000000000009777
271,2024-05-10 05:00:00,JPY,Economy Watchers Sentiment,47.4,49.8,155.72,155.711,155.691,155.691,155.87,-0.020000000000010232,-0.020000000000010232,0.15899999999999181,Bearish,Bearish,Bullish,-2.3999999999999986,-4.819277108433733,0,05:00,4,5,2024,-0.00899999999998613,-0.020000000000010232
272,2024-05-10 14:00:00,USD,Prelim UoM Consumer Sentiment,67.4,77.2,155.84,155.842,155.864,155.864,156.22,0.02199999999999136,0.02199999999999136,0.3779999999999859,Bullish,Bullish,Bullish,-9.799999999999997,-12.69430051813471,1,14:00,4,5,2024,0.0020000000000095497,0.02199999999999136
273,2024-05-10 18:00:00,USD,Federal Budget Balance,209.5B,-236.5B,0.0,0.0,0.0,0.0,155.733,0.0,0.0,155.733,Bearish,Bearish,Bullish,446000000000.0,188.5835095137421,1,18:00,4,5,2024,0.0,0.0
274,2024-05-12 23:50:00,JPY,M2 Money Stock y/y,2.2%,2.5%,155.758,155.749,155.748,156.431,156.415,-0.0010000000000047748,0.6820000000000164,0.6659999999999968,Bearish,Bullish,Bullish,-0.2999999999999998,-11.999999999999993,0,23:50,6,5,2024,-0.009000000000014552,-0.0010000000000047748
275,2024-05-13 13:45:00,USD,Cleveland Fed Inflation Expectations,3.8%,3.4%,156.244,156.246,156.239,156.477,154.79,-0.007000000000005002,0.23099999999999454,-1.4560000000000173,Bearish,Bullish,Bearish,0.3999999999999999,11.764705882352938,1,13:45,0,5,2024,0.0020000000000095497,-0.007000000000005002
276,2024-05-13 23:50:00,JPY,PPI y/y,0.9%,0.9%,156.397,156.431,156.431,156.415,154.043,0.0,-0.016000000000019554,-2.3880000000000052,Bearish,Bearish,Bearish,0.0,0.0,0,23:50,0,5,2024,0.034000000000020236,0.0
277,2024-05-14 05:58:00,JPY,Prelim Machine Tool Orders y/y,-11.6%,-3.8%,156.354,156.354,156.384,155.841,154.692,0.029999999999972715,-0.5130000000000052,-1.6620000000000061,Bullish,Bearish,Bearish,-7.8,-205.26315789473685,0,05:58,1,5,2024,0.0,0.029999999999972715
278,2024-05-14 10:00:00,USD,NFIB Small Business Index,89.7,88.5,156.36,156.386,156.376,155.71,155.47,-0.009999999999990905,-0.6759999999999877,-0.9159999999999968,Bearish,Bearish,Bearish,1.2000000000000028,1.3559322033898338,1,10:00,1,5,2024,0.025999999999982037,-0.009999999999990905
